Customer_ID,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Tenure_Months,Products_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Available_Credit,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Stay_Probability,NB_Churn_Probability
716183283,Existing Customer,27.0,F,1,College,Divorced,Less Than $40K,Blue,17.5,5,3.0,2.0,2166.0,890,1276.0,1.024,3563.0,70,0.892,0.411,0.00016415,0.99984
719855958,Existing Customer,41.0,M,4,High School,Single,$60K - $80K,Blue,28.0,6,1.0,4.0,4475.0,0,4475.0,0.706,3367.0,66,0.737,0.0,0.00016112,0.99984
710112933,Existing Customer,28.0,M,1,Uneducated,Single,$60K - $80K,Blue,18.0,6,3.0,2.0,16604.0,1716,14888.0,1.025,2580.0,61,0.649,0.103,0.0001736,0.99983
768364233,Existing Customer,59.0,M,1,High School,Married,$40K - $60K,Blue,53.0,6,2.0,4.5,5446.0,1885,3561.0,0.643,1505.0,33,0.32,0.346,0.00051556,0.99948
712762758,Existing Customer,46.0,M,2,Graduate,Married,$60K - $80K,Blue,34.0,4,2.0,0.5,9451.0,1280,8171.0,0.681,3179.0,79,0.975,0.135,4.1986e-05,0.99996
713089458,Existing Customer,44.0,M,1,High School,Married,Less Than $40K,Blue,33.0,5,2.0,2.0,6130.0,808,5322.0,0.747,3411.0,78,0.592,0.132,0.00010386,0.9999
826780683,Existing Customer,40.0,M,3,Graduate,Married,$60K - $80K,Blue,36.0,6,2.0,2.0,15008.0,0,15008.0,0.784,3943.0,85,0.771,0.0,0.00011811,0.99988
780251658,Existing Customer,32.0,M,1,High School,Married,$40K - $60K,Blue,18.0,4,1.0,4.0,4583.0,1586,2997.0,0.828,2395.0,57,0.781,0.346,0.00014421,0.99986
772273983,Attrited Customer,48.0,M,4,Uneducated,Single,$40K - $60K,Blue,37.0,1,3.0,4.0,5268.0,2191,3077.0,0.622,2138.0,40,0.429,0.416,0.0006947755000000001,0.9993
720688158,Existing Customer,37.0,F,3,High School,Single,Less Than $40K,Blue,25.0,3,2.0,4.0,2282.0,0,2282.0,0.741,2751.0,68,0.659,0.0,0.00032942,0.99967
708193008,Existing Customer,41.0,M,4,Uneducated,Single,$80K - $120K,Blue,30.0,3,3.0,4.0,14480.0,0,14480.0,0.703,1616.0,43,0.654,0.0,0.0005564,0.99944
772449858,Existing Customer,51.0,M,3,Graduate,Divorced,$40K - $60K,Blue,41.0,5,3.0,4.0,7570.0,1388,6182.0,0.909,3849.0,70,0.591,0.183,0.00053543,0.99946
715992558,Existing Customer,52.0,M,2,Doctorate,Married,$80K - $120K,Blue,38.0,4,2.0,2.0,12878.0,1628,11250.0,0.542,1968.0,59,0.735,0.126,0.00016471,0.99984
708502908,Existing Customer,61.0,M,2,High School,Single,$60K - $80K,Silver,48.0,5,2.0,3.0,23836.25,0,22660.75,0.74,3925.0,88,0.833,0.0,0.00016815,0.99983
720132258,Existing Customer,49.0,M,3,Post-Graduate,Single,$120K +,Silver,36.0,6,1.0,4.5,23836.25,1323,22660.75,0.934,3422.0,78,0.529,0.038,0.00030168,0.9997
720906033,Existing Customer,35.0,M,1,Graduate,Married,$40K - $60K,Blue,25.0,5,4.0,4.0,5801.0,1176,4625.0,1.12,2987.0,52,0.857,0.203,0.00058531,0.99941
719961183,Existing Customer,63.0,F,0,High School,Married,Less Than $40K,Blue,53.0,5,3.0,2.0,2271.0,1278,993.0,0.375,1550.0,33,0.65,0.563,0.00015005,0.99985
718838808,Existing Customer,36.0,F,1,Post-Graduate,Married,Less Than $40K,Blue,23.0,6,3.0,3.0,3107.0,2354,753.0,1.201,2720.0,48,1.172,0.758,0.00033411,0.99967
710268858,Existing Customer,33.0,F,4,Graduate,Single,Less Than $40K,Blue,22.0,5,1.0,2.0,2001.0,1217,784.0,0.775,3162.0,99,0.707,0.608,5.7762e-05,0.99994
788360283,Existing Customer,33.0,M,1,Graduate,Single,$80K - $120K,Blue,26.0,4,1.0,0.5,1438.3,0,1438.3,0.865,2557.0,55,0.618,0.0,1.9069e-05,0.99998
802884933,Existing Customer,61.0,M,1,Graduate,Married,$60K - $80K,Blue,53.5,6,2.0,3.0,3264.0,1348,1916.0,0.756,1665.0,32,0.524,0.413,0.00017969,0.99982
718785483,Existing Customer,38.0,M,1,Doctorate,Single,$80K - $120K,Silver,29.0,6,3.0,3.0,23836.25,1435,22660.75,1.13,4238.0,85,0.809,0.042,0.00037126,0.99963
708816408,Existing Customer,41.0,M,4,Uneducated,Single,$80K - $120K,Blue,32.0,4,4.5,3.0,21756.0,0,21756.0,0.817,3063.0,71,0.511,0.0,0.00025751,0.99974
715363908,Existing Customer,44.0,F,4,Uneducated,Married,Less Than $40K,Blue,26.0,4,1.0,2.0,4726.0,1551,3175.0,0.544,3658.0,70,0.628,0.328,5.9391e-05,0.99994
711251133,Existing Customer,37.0,M,0,Post-Graduate,Single,$80K - $120K,Blue,27.0,5,2.0,3.0,15326.0,0,15326.0,1.159,2990.0,55,0.964,0.0,0.0001933,0.99981
789193383,Existing Customer,65.0,M,0,Uneducated,Single,Less Than $40K,Blue,53.5,3,1.0,4.5,2644.0,1691,953.0,0.755,3495.0,70,0.628,0.64,0.00024128,0.99976
712801758,Existing Customer,37.0,F,1,Graduate,Single,$40K - $60K,Blue,27.0,6,1.0,2.0,2673.0,2517,156.0,0.714,3052.0,63,0.75,0.942,5.1697e-05,0.99995
718291233,Existing Customer,46.0,M,4,Graduate,Married,$80K - $120K,Blue,33.0,5,1.0,3.0,16227.0,917,15310.0,0.479,4314.0,67,0.634,0.057,9.7154e-05,0.9999
771960708,Existing Customer,51.0,M,2,Graduate,Married,$80K - $120K,Blue,40.0,3,2.0,4.0,3290.0,2461,829.0,0.797,3591.0,80,0.739,0.748,0.00032656,0.99967
717427983,Existing Customer,50.0,F,3,High School,Single,Less Than $40K,Silver,39.0,4,3.0,4.0,11176.0,2422,8754.0,1.003,2682.0,64,0.641,0.217,0.00047034,0.99953
771599283,Existing Customer,53.0,M,2,Graduate,Married,$80K - $120K,Blue,41.0,3,2.0,4.5,2492.0,1668,824.0,0.651,1606.0,32,0.882,0.669,0.00056498,0.99944
717237708,Existing Customer,54.0,M,2,Post-Graduate,Single,$60K - $80K,Blue,38.0,3,3.0,4.5,14265.0,1878,12387.0,0.847,3982.0,58,0.871,0.132,0.0006947755000000001,0.9993
712513458,Existing Customer,47.0,F,4,High School,Single,Less Than $40K,Blue,38.0,4,1.0,4.0,7469.0,1899,5570.0,0.999,3150.0,70,0.489,0.254,0.00016112,0.99984
709690158,Existing Customer,52.0,F,4,Graduate,Married,Less Than $40K,Blue,36.0,6,1.0,2.0,4592.0,2517,2075.0,0.572,1470.0,33,0.737,0.548,5.7762e-05,0.99994
709959858,Existing Customer,43.0,F,4,Graduate,Single,Less Than $40K,Blue,32.0,6,3.0,4.0,4341.0,0,4341.0,0.613,3825.0,63,0.537,0.0,0.00054115,0.99946
720683958,Existing Customer,41.0,M,4,Uneducated,Divorced,$80K - $120K,Gold,36.0,6,2.0,2.0,23836.25,0,22660.75,0.742,4077.0,67,0.763,0.0,0.0001414,0.99986
717843783,Existing Customer,33.0,F,1,College,Single,Less Than $40K,Silver,17.5,4,3.0,2.0,13431.0,1583,11848.0,0.621,2338.0,71,0.69,0.118,0.00014832,0.99985
708849858,Existing Customer,44.0,M,3,Doctorate,Single,$120K +,Blue,35.0,4,1.0,4.5,14028.0,1435,12593.0,0.57,3683.0,73,0.738,0.102,0.00041058,0.99959
712652283,Existing Customer,36.0,M,1,Uneducated,Divorced,$80K - $120K,Blue,28.0,4,1.0,3.0,23836.25,774,22660.75,0.989,3030.0,74,0.805,0.022,8.9404e-05,0.99991
793461933,Existing Customer,37.0,M,3,High School,Single,$80K - $120K,Blue,31.0,4,2.0,4.0,5699.0,1006,4693.0,0.734,2835.0,57,0.9,0.177,0.00032942,0.99967
767114958,Existing Customer,65.0,M,0,Uneducated,Single,Less Than $40K,Blue,53.5,4,2.0,2.0,3226.0,2073,1153.0,1.035,3250.0,70,0.591,0.643,0.00010043,0.9999
709216533,Existing Customer,52.0,M,2,College,Married,$80K - $120K,Blue,36.0,6,3.0,4.0,2803.0,778,2025.0,0.55,3142.0,64,0.561,0.278,0.00050168,0.9995
720897783,Existing Customer,50.0,M,1,Uneducated,Married,$120K +,Blue,30.0,6,2.0,4.5,23836.25,2010,22660.75,0.594,2776.0,59,0.735,0.058,0.00054528,0.99945
773503308,Existing Customer,59.0,M,1,Uneducated,Single,Less Than $40K,Blue,53.0,5,4.5,4.0,2192.0,1569,623.0,0.706,4010.0,79,0.717,0.716,0.00055621,0.99944
710664558,Existing Customer,40.0,F,3,High School,Married,Less Than $40K,Blue,31.0,5,2.0,4.0,4736.0,945,3791.0,0.835,3927.0,73,0.659,0.2,0.00032942,0.99967
713687508,Existing Customer,59.0,M,1,Doctorate,Single,$60K - $80K,Blue,49.0,5,2.0,4.0,9944.0,1606,8338.0,0.62,3159.0,69,0.568,0.162,0.00044353,0.99956
816312633,Existing Customer,52.0,F,3,College,Married,$40K - $60K,Blue,47.0,6,3.0,3.0,4717.0,0,4717.0,0.563,2349.0,66,0.347,0.0,0.00030519,0.99969
718216008,Existing Customer,48.0,M,3,Graduate,Married,$60K - $80K,Blue,38.0,5,2.0,3.0,16920.0,2157,14763.0,0.629,3275.0,60,0.5,0.127,0.00019864,0.9998
771228183,Existing Customer,30.0,F,0,Graduate,Divorced,Less Than $40K,Blue,17.5,4,1.0,3.0,4704.0,0,4704.0,1.177,3294.0,87,0.891,0.0,7.9494e-05,0.99992
789430083,Existing Customer,41.0,F,5,High School,Single,$40K - $60K,Blue,32.0,6,1.0,2.0,14987.0,1425,13562.0,0.8,4470.0,83,0.844,0.095,5.5277e-05,0.99994
823621083,Existing Customer,46.0,M,3,Graduate,Married,$120K +,Blue,42.0,3,3.0,4.0,9227.0,938,8289.0,0.735,3948.0,74,0.721,0.102,0.00053543,0.99946
715424283,Existing Customer,31.0,F,0,College,Married,Less Than $40K,Blue,21.0,5,2.0,2.0,1677.0,0,1677.0,1.201,3059.0,50,0.613,0.0,9.496e-05,0.99991
807209808,Existing Customer,48.0,M,1,High School,Single,$60K - $80K,Blue,40.0,6,2.0,2.0,2319.0,1630,689.0,0.846,3739.0,68,0.659,0.703,0.00010386,0.9999
710681808,Existing Customer,53.0,M,3,High School,Single,$80K - $120K,Blue,42.0,6,3.0,3.0,18531.0,1548,16983.0,0.833,2484.0,52,0.857,0.084,0.00030516,0.99969
708740808,Existing Customer,45.0,M,4,Graduate,Married,$40K - $60K,Blue,36.0,5,3.0,4.0,4112.0,0,4112.0,0.777,2949.0,54,1.172,0.0,0.00054115,0.99946
711728208,Existing Customer,46.0,M,4,Graduate,Single,$120K +,Blue,34.0,4,1.0,2.0,23836.25,0,22660.75,0.991,4143.0,68,0.659,0.0,5.7762e-05,0.99994
720562008,Existing Customer,34.0,M,2,Graduate,Single,$80K - $120K,Silver,22.0,4,3.0,3.0,23836.25,1263,22660.75,0.603,2759.0,65,0.806,0.037,0.00027334,0.99973
709012083,Existing Customer,39.0,M,1,Uneducated,Married,Less Than $40K,Blue,28.0,3,3.0,4.0,4683.0,2514,2169.0,0.58,2010.0,45,0.731,0.537,0.000498,0.9995
718174908,Existing Customer,53.0,F,3,Uneducated,Married,Less Than $40K,Blue,36.0,4,3.0,2.0,4224.0,2417,1807.0,0.522,1458.0,29,1.071,0.572,0.00019191,0.99981
709550958,Existing Customer,51.0,M,3,Graduate,Married,$60K - $80K,Blue,32.0,3,1.0,4.0,7133.0,0,7133.0,0.612,2689.0,62,0.59,0.0,0.00016399,0.99984
720776508,Existing Customer,44.0,F,2,Doctorate,Single,$40K - $60K,Blue,25.0,4,3.0,2.0,4210.0,0,4210.0,1.201,4248.0,65,0.857,0.0,0.00026028,0.99974
755615208,Existing Customer,49.0,M,3,High School,Single,$120K +,Blue,42.0,5,3.0,2.0,12630.0,1822,10808.0,0.947,4084.0,66,0.571,0.144,0.00018145,0.99982
827476983,Attrited Customer,56.0,F,2,College,Single,Less Than $40K,Blue,52.0,3,4.5,1.0,3639.0,2178,1461.0,0.451,1865.0,42,0.5,0.599,0.0006947755000000001,0.9993
716682258,Existing Customer,52.0,M,1,High School,Divorced,$120K +,Blue,36.0,4,3.0,4.5,23836.25,1591,22660.75,0.711,3650.0,62,0.676,0.05,0.0006947755000000001,0.9993
712515558,Existing Customer,35.0,M,1,College,Single,$60K - $80K,Blue,26.0,3,2.0,3.0,23447.0,1515,21932.0,0.622,2834.0,77,0.638,0.065,0.0001747,0.99983
719342808,Existing Customer,48.0,M,3,Graduate,Single,$80K - $120K,Blue,30.0,4,2.0,3.0,4180.0,688,3492.0,0.747,3750.0,76,0.727,0.165,0.00019864,0.9998
788957358,Existing Customer,53.0,F,1,Graduate,Single,$40K - $60K,Blue,39.0,3,3.0,2.0,4930.0,2227,2703.0,0.801,4224.0,77,0.791,0.452,0.00016883,0.99983
778386033,Existing Customer,38.0,M,3,Uneducated,Married,$60K - $80K,Blue,18.0,6,3.0,4.0,3417.0,1749,1668.0,0.57,2068.0,34,0.619,0.512,0.00055052,0.99945
820060758,Existing Customer,50.0,F,1,College,Single,Less Than $40K,Blue,45.0,4,2.0,4.0,4785.0,1965,2820.0,0.8,3651.0,59,0.553,0.411,0.00029801,0.9997
713271708,Existing Customer,46.0,M,3,Uneducated,Married,Less Than $40K,Silver,33.0,5,2.0,2.0,12685.0,0,12685.0,0.674,4454.0,74,0.574,0.0,0.00010973,0.99989
720555483,Existing Customer,48.0,M,3,Graduate,Single,$80K - $120K,Blue,35.0,3,3.0,3.0,21374.0,0,21374.0,0.631,4100.0,79,0.681,0.0,0.0003139,0.99969
709405758,Existing Customer,36.0,M,2,Graduate,Married,$60K - $80K,Blue,28.0,4,3.0,2.0,1911.0,1217,694.0,0.363,1965.0,49,0.256,0.637,0.00017987,0.99982
769463433,Existing Customer,41.0,F,2,Post-Graduate,Single,Less Than $40K,Blue,35.0,6,3.0,2.0,8666.0,0,8666.0,0.682,3593.0,71,0.578,0.0,0.00021165,0.99979
715921758,Existing Customer,36.0,M,2,College,Single,$60K - $80K,Blue,25.0,5,3.0,2.0,1438.3,0,1438.3,0.579,2882.0,68,0.619,0.0,0.00017488,0.99983
717280158,Existing Customer,49.0,M,3,Graduate,Married,Less Than $40K,Blue,36.0,3,3.0,4.5,2976.0,1817,1159.0,0.739,3332.0,60,0.667,0.611,0.0006947755000000001,0.9993
714179658,Existing Customer,43.0,M,3,High School,Single,$120K +,Blue,36.0,3,1.0,3.0,23836.25,0,22660.75,0.852,1996.0,48,0.548,0.0,9.3448e-05,0.99991
806637558,Existing Customer,58.0,M,1,High School,Married,$60K - $80K,Blue,53.0,5,2.0,4.5,1438.3,0,1438.3,0.425,1539.0,40,0.6,0.0,0.00051556,0.99948
714828708,Existing Customer,46.0,M,0,High School,Divorced,$80K - $120K,Blue,36.0,3,1.0,4.0,16099.0,0,16099.0,0.562,3656.0,88,0.76,0.0,0.00013184,0.99987
711989358,Existing Customer,50.0,M,2,Graduate,Single,$80K - $120K,Blue,36.0,4,2.0,1.0,19595.0,1187,18408.0,0.875,3811.0,62,0.824,0.061,6.864e-05,0.99993
720188508,Existing Customer,43.0,M,4,Graduate,Single,$60K - $80K,Blue,25.0,3,2.0,4.0,13193.0,1749,11444.0,0.671,4071.0,64,0.73,0.133,0.00034248,0.99966
719528958,Existing Customer,57.0,F,3,College,Single,$40K - $60K,Blue,36.0,3,1.0,3.0,8184.0,1508,6676.0,0.789,4134.0,71,0.821,0.184,9.3457e-05,0.99991
716363658,Existing Customer,51.0,M,2,Doctorate,Single,$120K +,Blue,36.0,4,2.0,4.5,23836.25,582,22660.75,0.769,3920.0,84,0.647,0.022,0.0006947755000000001,0.9993
778952058,Existing Customer,46.0,M,3,College,Married,$80K - $120K,Blue,32.0,4,2.0,4.5,20860.0,1496,19364.0,0.816,3435.0,56,0.697,0.072,0.00056998,0.99943
778908783,Existing Customer,52.0,M,3,College,Married,$80K - $120K,Blue,33.0,3,3.0,4.0,23836.25,1018,22660.75,0.426,1427.0,25,0.667,0.037,0.00052057,0.99948
778170633,Existing Customer,48.0,M,5,Graduate,Married,$80K - $120K,Blue,38.0,6,2.0,2.0,23836.25,657,22660.75,0.723,3661.0,71,0.868,0.019,0.00011751,0.99988
771833433,Attrited Customer,49.0,M,2,High School,Married,$80K - $120K,Blue,38.0,3,2.0,4.0,23836.25,0,22660.75,0.519,2063.0,48,0.846,0.0,0.0006947755000000001,0.9993
788959758,Existing Customer,47.0,F,4,Uneducated,Single,$40K - $60K,Blue,33.0,3,2.0,1.0,9148.0,561,8587.0,0.774,3451.0,59,0.967,0.061,7.4017e-05,0.99993
713267133,Existing Customer,41.0,F,5,Post-Graduate,Married,Less Than $40K,Blue,33.0,3,1.0,2.0,6519.0,851,5668.0,0.679,3088.0,65,0.711,0.131,6.6908e-05,0.99993
716263533,Existing Customer,44.0,M,5,High School,Married,$80K - $120K,Blue,36.0,3,2.0,2.0,2509.0,1464,1045.0,1.201,3166.0,72,0.946,0.583,0.00011423,0.99989
719026383,Existing Customer,35.0,F,2,Uneducated,Married,Less Than $40K,Blue,36.0,3,1.0,3.0,2664.0,0,2664.0,1.071,3135.0,59,0.903,0.0,9.5249e-05,0.9999
709683633,Existing Customer,32.0,F,1,High School,Single,Less Than $40K,Silver,17.5,4,1.0,2.0,10332.0,948,9384.0,0.843,2914.0,67,0.763,0.092,4.541e-05,0.99995
828291858,Attrited Customer,38.0,M,3,College,Single,$60K - $80K,Blue,34.0,6,3.0,4.0,12050.0,1821,10229.0,0.63,2381.0,40,0.481,0.151,0.0006947755000000001,0.9993
779647608,Existing Customer,39.0,M,2,High School,Single,$120K +,Blue,22.0,5,2.0,2.0,23836.25,0,22660.75,0.735,4199.0,92,0.586,0.0,0.00011065,0.99989
787605558,Existing Customer,48.0,F,3,Graduate,Divorced,Less Than $40K,Blue,31.0,6,2.0,2.0,9816.0,0,9816.0,0.673,3489.0,81,0.528,0.0,0.00011811,0.99988
771534408,Existing Customer,52.0,F,2,College,Single,Less Than $40K,Blue,40.0,4,3.0,3.0,2783.0,2379,404.0,0.912,3897.0,74,1.0,0.855,0.00029411,0.99971
715690908,Existing Customer,46.0,F,3,Graduate,Single,Less Than $40K,Silver,39.0,4,3.0,2.0,12222.0,1260,10962.0,1.138,3418.0,78,0.733,0.103,0.00016865,0.99983
789125733,Existing Customer,38.0,F,4,Doctorate,Married,Less Than $40K,Blue,26.0,4,2.0,4.0,4002.0,1402,2600.0,0.579,2114.0,53,0.514,0.35,0.00049554,0.9995
717271983,Existing Customer,60.0,M,0,College,Single,$80K - $120K,Silver,53.0,6,3.0,2.0,23836.25,1388,22660.75,0.791,3261.0,64,0.684,0.04,0.0001356,0.99986
709695333,Existing Customer,48.0,M,2,High School,Single,$80K - $120K,Blue,36.0,3,2.0,4.0,10227.0,1695,8532.0,0.875,3577.0,82,0.783,0.166,0.00031746,0.99968
712233183,Existing Customer,45.0,F,2,Graduate,Single,Less Than $40K,Blue,34.0,3,3.0,1.0,4265.0,1622,2643.0,0.708,3244.0,62,0.879,0.38,0.00010848,0.99989
711762408,Existing Customer,43.0,M,2,Doctorate,Divorced,$40K - $60K,Blue,34.0,4,1.0,2.0,2243.0,0,2243.0,0.697,4023.0,63,0.75,0.0,7.9702e-05,0.99992
818305008,Existing Customer,41.0,F,2,Graduate,Married,$40K - $60K,Blue,36.0,6,1.0,3.0,11239.0,1375,9864.0,0.94,3978.0,89,0.78,0.122,9.2637e-05,0.99991
709104333,Existing Customer,50.0,M,5,Post-Graduate,Married,$120K +,Silver,36.0,5,2.0,4.0,23836.25,891,22660.75,0.926,2687.0,64,0.778,0.026,0.00035844,0.99964
708112008,Existing Customer,56.0,M,2,Graduate,Married,$80K - $120K,Blue,36.0,4,2.0,3.0,23510.0,1049,22461.0,0.438,1661.0,35,0.296,0.045,0.00019143,0.99981
710006958,Existing Customer,53.0,F,1,High School,Single,Less Than $40K,Blue,41.0,6,2.0,2.0,8693.0,796,7897.0,0.864,4755.0,69,0.533,0.092,0.00010386,0.9999
815062383,Existing Customer,35.0,F,2,High School,Married,Less Than $40K,Blue,30.0,3,3.0,1.0,4549.0,1193,3356.0,0.445,1914.0,33,0.5,0.262,0.00010545,0.99989
778447908,Existing Customer,51.0,M,2,College,Married,$80K - $120K,Blue,33.0,3,1.0,2.0,3558.0,0,3558.0,0.57,4136.0,65,0.912,0.0,5.3547e-05,0.99995
720725058,Attrited Customer,51.0,F,1,Graduate,Single,Less Than $40K,Blue,37.0,1,3.0,4.0,7176.0,0,7176.0,0.45,1375.0,33,0.65,0.0,0.0006947755000000001,0.9993
708582858,Existing Customer,38.0,M,3,Graduate,Single,$60K - $80K,Blue,25.0,3,3.0,4.0,18293.0,0,18293.0,0.571,2958.0,63,0.432,0.0,0.00053543,0.99946
818687958,Existing Customer,48.0,M,2,Graduate,Divorced,$80K - $120K,Blue,43.0,5,3.0,2.0,6383.0,1436,4947.0,0.845,4462.0,88,0.66,0.225,0.00017987,0.99982
708714108,Existing Customer,42.0,F,3,High School,Single,Less Than $40K,Silver,31.0,5,2.0,3.0,13441.0,2517,10924.0,0.734,1894.0,49,0.633,0.187,0.00017449,0.99983
754872333,Existing Customer,50.0,M,2,Graduate,Married,$120K +,Blue,43.0,3,1.0,3.0,20114.0,0,20114.0,0.82,4740.0,88,0.796,0.0,9.2637e-05,0.99991
718637208,Existing Customer,54.0,F,2,Graduate,Single,Less Than $40K,Blue,43.0,3,2.0,1.0,2019.0,1387,632.0,0.56,1689.0,36,0.714,0.687,6.864e-05,0.99993
816772908,Existing Customer,38.0,M,3,High School,Single,$60K - $80K,Silver,33.0,6,1.0,2.0,23836.25,1793,22660.75,0.767,4533.0,78,0.472,0.052,5.0201e-05,0.99995
711935283,Attrited Customer,55.0,M,5,Post-Graduate,Single,$80K - $120K,Blue,47.0,3,1.0,4.0,1438.3,0,1438.3,0.414,1427.0,36,0.333,0.0,0.0006947755000000001,0.9993
716950758,Attrited Customer,46.0,M,4,High School,Married,$60K - $80K,Blue,36.0,1,3.0,2.0,8017.0,0,8017.0,0.559,1657.0,43,0.654,0.0,0.0006947755000000001,0.9993
716037708,Existing Customer,50.0,M,0,Uneducated,Divorced,$60K - $80K,Blue,39.0,6,3.0,3.0,9474.0,1021,8453.0,0.557,3240.0,54,0.588,0.108,0.00026692,0.99973
717804783,Existing Customer,40.0,F,3,Graduate,Single,Less Than $40K,Blue,27.0,5,3.0,4.0,6587.0,824,5763.0,1.201,4160.0,70,0.842,0.125,0.00053543,0.99946
715338783,Existing Customer,32.0,M,1,High School,Single,$60K - $80K,Blue,36.0,4,2.0,2.0,2999.0,0,2999.0,0.812,3018.0,80,0.778,0.0,0.00010386,0.9999
779645658,Existing Customer,49.0,M,3,Graduate,Single,$60K - $80K,Blue,32.0,3,1.0,4.0,7154.0,1472,5682.0,1.002,3607.0,59,0.735,0.206,0.00016399,0.99984
787565433,Existing Customer,53.0,M,2,Post-Graduate,Married,$80K - $120K,Blue,43.0,4,2.0,4.0,4039.0,1397,2642.0,0.396,1494.0,36,0.286,0.346,0.00038424,0.99962
717287883,Existing Customer,57.0,M,3,Graduate,Married,$80K - $120K,Blue,46.0,6,2.0,3.0,5516.0,2517,2999.0,0.473,1532.0,24,0.5,0.456,0.00019864,0.9998
715746633,Existing Customer,64.0,F,0,Graduate,Single,Less Than $40K,Blue,53.5,3,1.0,2.0,5577.0,689,4888.0,0.985,4256.0,70,1.121,0.124,4.7263e-05,0.99995
710077008,Existing Customer,43.0,M,2,Uneducated,Single,$120K +,Blue,33.0,5,3.0,1.0,23836.25,1368,22660.75,0.721,3522.0,74,0.897,0.045,0.00011153,0.99989
804437658,Existing Customer,42.0,F,3,Doctorate,Married,Less Than $40K,Blue,36.0,4,2.0,1.0,9778.0,2154,7624.0,0.5,3413.0,66,0.692,0.22,0.00010307,0.9999
780000258,Existing Customer,48.0,M,3,Uneducated,Single,$120K +,Blue,38.0,4,2.0,4.5,20912.0,0,20912.0,0.725,4172.0,84,0.787,0.0,0.00060278,0.9994
825785508,Existing Customer,49.0,M,3,High School,Single,$120K +,Blue,45.0,3,2.0,2.0,14699.0,1049,13650.0,0.534,4890.0,64,0.561,0.071,0.00011482,0.99989
720252858,Existing Customer,57.0,M,3,College,Single,$60K - $80K,Blue,36.0,6,3.0,2.0,10350.0,0,10350.0,0.826,3396.0,63,0.8,0.0,0.00018146,0.99982
710017758,Existing Customer,44.0,M,4,Graduate,Single,$40K - $60K,Blue,36.0,5,2.0,3.0,11346.0,0,11346.0,0.665,3784.0,67,0.457,0.0,0.00020077,0.9998
711750183,Existing Customer,63.0,F,2,Graduate,Single,Less Than $40K,Gold,53.5,4,1.0,3.0,15987.0,1345,14642.0,0.729,3640.0,56,0.867,0.084,0.00010673,0.99989
718364283,Existing Customer,43.0,M,3,Graduate,Single,$60K - $80K,Blue,30.0,3,2.0,4.0,19711.0,0,19711.0,1.037,3602.0,72,1.0,0.0,0.00033886,0.99966
711638658,Existing Customer,33.0,M,4,High School,Single,$40K - $60K,Blue,25.0,4,1.0,1.0,8650.0,1929,6721.0,0.777,2878.0,63,1.032,0.223,3.3863e-05,0.99997
711046383,Existing Customer,55.0,M,2,Graduate,Single,$80K - $120K,Silver,36.0,5,1.0,1.0,23836.25,1316,22660.75,0.818,3542.0,60,0.714,0.038,3.0011e-05,0.99997
720877083,Existing Customer,50.0,M,2,Graduate,Married,$80K - $120K,Blue,36.0,6,1.0,2.0,9748.0,1354,8394.0,0.893,3323.0,66,0.833,0.139,5.5077e-05,0.99994
712872183,Existing Customer,35.0,F,4,Uneducated,Single,Less Than $40K,Blue,24.0,4,2.0,2.0,3271.0,1367,1904.0,0.704,2464.0,92,1.0,0.418,0.00012274,0.99988
710014683,Existing Customer,31.0,F,0,Graduate,Single,Less Than $40K,Blue,20.0,3,3.0,2.0,3480.0,724,2756.0,0.722,2807.0,65,0.806,0.208,0.00015435,0.99985
716934333,Existing Customer,50.0,M,3,Uneducated,Single,$80K - $120K,Blue,40.0,3,1.0,4.0,13306.0,2458,10848.0,0.516,3556.0,68,0.581,0.185,0.00016861,0.99983
778523733,Existing Customer,38.0,M,3,Graduate,Single,$80K - $120K,Blue,31.0,6,1.0,2.0,13637.0,0,13637.0,0.566,3625.0,73,0.659,0.0,5.7151e-05,0.99994
716353083,Existing Customer,39.0,M,3,Graduate,Single,$60K - $80K,Blue,29.0,4,2.0,3.0,6733.0,1028,5705.0,0.553,4444.0,72,0.565,0.153,0.00019864,0.9998
753642933,Existing Customer,52.0,F,3,High School,Single,Less Than $40K,Blue,45.0,3,3.0,0.5,2728.0,1365,1363.0,0.648,4293.0,83,0.976,0.5,6.6935e-05,0.99993
708151008,Existing Customer,49.0,F,4,Graduate,Married,$40K - $60K,Blue,41.0,5,1.0,2.0,6250.0,644,5606.0,1.06,2433.0,41,1.158,0.103,5.7762e-05,0.99994
789646158,Existing Customer,49.0,M,4,Uneducated,Married,$40K - $60K,Blue,33.0,5,1.0,3.0,3653.0,881,2772.0,0.846,3297.0,66,0.692,0.241,9.9893e-05,0.9999
712423233,Existing Customer,44.0,M,3,High School,Divorced,$60K - $80K,Blue,36.0,4,3.0,1.0,22919.0,1368,21551.0,0.942,3752.0,71,0.919,0.06,0.00010943,0.99989
719806233,Existing Customer,36.0,M,1,Graduate,Single,$120K +,Blue,20.0,3,2.0,2.0,23836.25,0,22660.75,0.531,2686.0,59,0.788,0.0,0.00010684,0.99989
