Customer_ID,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Tenure_Months,Products_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Available_Credit,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Stay_Probability,NB_Churn_Probability,Marital_Divorced,Marital_Married,Marital_Single,Marital_Unknown,Card_Blue,Card_Gold,Card_Platinum,Card_Silver
717828108,0,57.0,0,2,2,3,42.0,6,1.0,0.5,21875.0,2517,19358.0,0.409,1327.0,31,0.409,0.115,2.0316e-05,0.99998,False,True,False,False,True,False,False,False
788784258,0,60.0,0,2,3,5,41.0,5,2.0,4.0,3007.0,1664,1343.0,0.34,1475.0,31,0.632,0.553,0.00031746,0.99968,False,True,False,False,True,False,False,False
718875483,0,50.0,0,1,0,2,40.0,4,2.0,4.0,17404.0,1745,15659.0,0.54,4491.0,78,0.66,0.1,0.00029801,0.9997,False,True,False,False,True,False,False,False
811111083,0,56.0,0,2,3,2,51.0,5,4.5,3.0,2863.0,2517,346.0,0.583,1458.0,39,0.696,0.879,0.00023216,0.99977,False,True,False,False,True,False,False,False
715749108,0,48.0,0,3,2,2,37.0,5,1.0,2.0,23836.25,2429,22660.75,0.742,3205.0,57,0.727,0.07,6.5845e-05,0.99993,False,True,False,False,False,True,False,False
780197133,0,40.0,0,4,2,2,30.0,4,1.0,1.0,13919.0,1266,12653.0,0.438,3699.0,67,0.523,0.091,3.4833e-05,0.99997,False,False,True,False,True,False,False,False
719146008,1,48.0,0,3,2,3,39.0,4,4.0,3.0,18672.0,2517,16155.0,0.799,1126.0,35,0.591,0.135,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
717727308,0,50.0,1,1,5,4,36.0,6,2.0,2.0,4204.0,499,3705.0,0.635,4740.0,67,0.523,0.119,0.00010985,0.99989,False,True,False,False,True,False,False,False
718445883,0,61.0,1,1,5,4,36.0,3,2.0,4.0,6859.0,2489,4370.0,0.65,1617.0,26,1.0,0.363,0.00031517,0.99968,False,True,False,False,True,False,False,False
795997908,0,36.0,0,2,3,3,30.0,6,3.0,3.0,16050.0,1480,14570.0,1.201,3215.0,56,0.806,0.092,0.00029408,0.99971,False,True,False,False,True,False,False,False
710159658,0,46.0,0,5,3,0,32.0,5,2.0,2.0,23836.25,1024,22660.75,0.72,2436.0,71,0.651,0.03,0.00011423,0.99989,False,True,False,False,True,False,False,False
716068683,0,28.0,0,0,5,5,36.0,3,3.0,3.0,16766.0,1535,15231.0,1.042,3093.0,77,0.878,0.092,0.00026692,0.99973,True,False,False,False,True,False,False,False
778844433,0,49.0,0,5,6,3,30.0,3,2.0,1.0,20895.0,1808,19087.0,0.572,3210.0,65,0.667,0.087,7.7894e-05,0.99992,False,False,True,False,True,False,False,False
715161633,0,44.0,1,4,3,1,38.0,6,3.0,3.0,7881.0,2517,5364.0,0.738,3068.0,77,0.711,0.319,0.00030842,0.99969,False,False,True,False,True,False,False,False
773270058,0,57.0,0,5,3,3,50.0,4,2.0,3.0,13427.0,0,13427.0,0.521,1337.0,27,0.588,0.0,0.00019213,0.99981,False,True,False,False,True,False,False,False
714120258,0,37.0,0,2,5,3,36.0,3,3.0,2.0,2281.0,1677,604.0,1.027,2735.0,58,1.071,0.735,0.00018494,0.99982,True,False,False,False,True,False,False,False
720076458,0,57.0,0,2,5,3,52.0,6,2.0,4.0,10974.0,0,10974.0,0.591,1327.0,26,1.0,0.0,0.00033577,0.99966,False,True,False,False,True,False,False,False
720693033,1,33.0,0,1,6,2,36.0,1,3.0,4.0,8925.0,168,8757.0,0.447,741.0,10,0.429,0.019,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
719978583,0,46.0,0,2,3,2,40.0,4,1.0,3.0,5265.0,0,5265.0,0.524,3281.0,68,0.744,0.0,9.0056e-05,0.99991,False,True,False,False,True,False,False,False
712784058,1,45.0,1,2,3,5,36.0,6,4.0,3.0,17156.0,2517,14639.0,0.717,1142.0,33,0.32,0.147,0.0006947755000000001,0.9993,True,False,False,False,True,False,False,False
717261708,0,53.0,0,1,6,3,36.0,4,2.0,3.0,13457.0,1248,12209.0,0.512,1548.0,41,0.519,0.093,0.00019751,0.9998,False,True,False,False,True,False,False,False
803665983,0,52.0,0,0,6,2,46.0,3,2.0,4.0,2742.0,2184,558.0,0.592,3829.0,72,0.532,0.796,0.00030803,0.99969,False,True,False,False,True,False,False,False
815838633,0,34.0,0,1,6,2,29.0,3,2.0,3.0,3890.0,2286,1604.0,0.633,1889.0,51,0.457,0.588,0.00019751,0.9998,False,True,False,False,True,False,False,False
826706208,0,55.0,0,3,2,3,51.0,6,2.0,3.0,17198.0,0,17198.0,0.803,4042.0,62,0.722,0.0,0.00019864,0.9998,False,False,True,False,True,False,False,False
721218408,0,53.0,0,4,3,0,41.0,6,3.0,4.0,3401.0,1713,1688.0,0.773,1924.0,54,0.317,0.504,0.00052608,0.99947,False,True,False,False,True,False,False,False
779484408,0,37.0,0,1,6,2,19.0,6,1.0,2.0,18951.0,1243,17708.0,1.148,2874.0,58,0.657,0.066,5.6825e-05,0.99994,False,True,False,False,True,False,False,False
710416533,0,58.0,1,3,6,1,52.0,4,1.0,1.0,1454.0,888,566.0,1.19,3060.0,56,0.647,0.611,3.7884e-05,0.99996,False,False,True,False,True,False,False,False
719706483,0,33.0,0,3,3,0,20.0,6,3.0,2.0,23836.25,1188,22660.75,0.544,2202.0,46,0.394,0.043,0.00018145,0.99982,False,True,False,False,True,False,False,False
712206858,0,39.0,0,3,2,0,36.0,3,3.0,2.0,23836.25,2231,22660.75,1.201,3094.0,45,1.172,0.068,0.00018665,0.99981,False,True,False,False,True,False,False,False
709886583,0,37.0,1,2,3,4,28.0,5,2.0,1.0,7411.0,633,6778.0,0.762,2761.0,77,0.604,0.085,6.6728e-05,0.99993,False,False,True,False,True,False,False,False
711040758,0,32.0,0,0,5,1,36.0,4,3.0,3.0,7200.0,0,7200.0,0.894,3006.0,83,0.93,0.0,0.00026692,0.99973,False,False,True,False,True,False,False,False
817197333,0,26.0,1,1,5,5,17.5,6,2.0,3.0,12007.0,956,11051.0,0.832,2678.0,50,0.471,0.08,0.00018475,0.99982,False,False,True,False,True,False,False,False
718929708,0,60.0,1,0,2,4,50.0,4,2.0,2.0,3147.0,1602,1545.0,0.569,1558.0,23,0.643,0.509,9.7673e-05,0.9999,False,True,False,False,True,False,False,False
721150833,0,37.0,0,1,2,3,18.0,6,2.0,4.5,5110.0,1942,3168.0,0.749,3028.0,76,0.583,0.38,0.00053033,0.99947,False,False,True,False,True,False,False,False
714514983,0,43.0,1,5,2,4,35.0,3,4.5,4.0,5438.0,2214,3224.0,0.668,5029.0,75,0.562,0.407,0.00042056,0.99958,False,True,False,False,True,False,False,False
779888658,0,56.0,0,1,5,3,40.0,6,1.0,1.0,17450.0,2193,15257.0,0.419,1426.0,38,0.462,0.126,3.2055e-05,0.99997,False,True,False,False,True,False,False,False
715883358,0,52.0,0,3,0,3,39.0,3,3.0,2.0,18352.0,1509,16843.0,0.898,1454.0,29,1.071,0.082,0.00018146,0.99982,False,True,False,False,True,False,False,False
713363583,0,34.0,0,2,5,0,17.5,3,1.0,2.0,5030.0,2326,2704.0,0.856,3345.0,69,1.172,0.462,5.663e-05,0.99994,False,False,True,False,True,False,False,False
772935108,0,47.0,0,1,6,3,38.0,3,2.0,3.0,23836.25,802,22660.75,0.899,1823.0,27,0.8,0.023,0.00017846,0.99982,True,False,False,False,False,False,False,True
820075983,0,26.0,0,0,2,4,21.0,4,3.0,2.0,1585.0,1535,50.0,0.462,2299.0,49,0.485,0.968,0.00015435,0.99985,False,False,True,False,True,False,False,False
721502958,0,54.0,0,1,3,0,42.0,5,3.0,3.0,3251.0,1919,1332.0,0.56,1406.0,31,0.24,0.59,0.00027604,0.99972,False,True,False,False,True,False,False,False
708596283,0,35.0,1,3,5,4,23.0,3,2.0,2.0,2858.0,1251,1607.0,0.576,2844.0,73,0.622,0.438,0.00012144,0.99988,False,False,True,False,True,False,False,False
710325258,0,52.0,0,1,6,3,36.0,6,1.0,0.5,23836.25,1847,22660.75,0.527,3284.0,65,0.477,0.054,1.8939e-05,0.99998,False,True,False,False,False,False,False,True
708823908,0,41.0,0,3,2,2,28.0,4,1.0,3.0,16443.0,1363,15080.0,0.688,4252.0,64,0.684,0.083,9.6126e-05,0.9999,False,False,True,False,True,False,False,False
826401858,0,36.0,1,0,5,4,32.0,3,2.0,3.0,3687.0,1655,2032.0,0.742,2448.0,63,0.5,0.449,0.00016891,0.99983,True,False,False,False,True,False,False,False
709554483,0,53.0,1,1,2,4,36.0,5,1.0,3.0,4840.0,2517,2323.0,0.445,1637.0,22,1.0,0.52,8.6952e-05,0.99991,False,True,False,False,True,False,False,False
710545158,0,42.0,0,3,6,0,36.0,6,3.0,2.0,15108.0,0,15108.0,1.015,3738.0,68,0.744,0.0,0.00020516,0.99979,False,False,True,False,True,False,False,False
788621658,0,54.0,0,1,0,2,37.0,6,3.0,2.0,1909.0,1753,156.0,0.788,1457.0,24,0.6,0.918,0.00016415,0.99984,False,True,False,False,True,False,False,False
716713533,0,53.0,0,3,4,3,44.0,5,2.0,2.0,19063.0,1236,17827.0,0.542,3393.0,58,0.871,0.065,0.00013897,0.99986,False,False,True,False,True,False,False,False
712338033,0,36.0,0,2,3,3,26.0,4,2.0,4.0,15982.0,1691,14291.0,0.808,1687.0,40,0.739,0.106,0.00031746,0.99968,False,True,False,False,True,False,False,False
711639708,0,42.0,0,3,2,2,32.0,6,2.0,2.0,1438.3,0,1438.3,0.66,1794.0,45,0.875,0.0,0.00011811,0.99988,False,False,True,False,True,False,False,False
720216108,0,27.0,1,2,0,4,17.5,4,3.0,3.0,2549.0,2130,419.0,0.693,2605.0,61,0.794,0.836,0.00029411,0.99971,True,False,False,False,True,False,False,False
718708908,0,58.0,0,4,2,2,36.0,6,2.0,4.0,5967.0,2350,3617.0,0.543,1426.0,29,0.812,0.394,0.00034248,0.99966,False,True,False,False,True,False,False,False
802890333,0,59.0,0,1,5,1,53.0,5,1.0,3.0,2182.0,1558,624.0,0.457,1660.0,34,0.789,0.714,8.9404e-05,0.99991,False,True,False,False,True,False,False,False
712965183,0,63.0,1,2,2,4,52.0,5,2.0,3.0,2689.0,2101,588.0,0.416,1188.0,35,0.75,0.781,0.00019143,0.99981,False,True,False,False,True,False,False,False
796170933,0,57.0,0,2,5,3,51.0,6,2.0,4.0,23836.25,0,22660.75,1.201,3600.0,66,0.784,0.0,0.00033577,0.99966,False,False,True,False,True,False,False,False
712816833,0,56.0,1,0,3,5,48.0,4,1.0,2.0,4203.0,1965,2238.0,0.441,1425.0,32,0.778,0.468,4.5946e-05,0.99995,False,True,False,False,True,False,False,False
814829583,0,42.0,1,3,6,4,37.0,6,1.0,3.0,6453.0,0,6453.0,0.76,4822.0,74,0.609,0.0,0.00010566,0.99989,False,False,True,False,True,False,False,False
798769458,0,29.0,1,1,3,4,23.0,3,1.0,2.0,3318.0,927,2391.0,0.934,3011.0,83,0.804,0.279,5.0256e-05,0.99995,False,False,True,False,True,False,False,False
818034558,0,44.0,0,2,6,2,39.0,5,3.0,3.0,22075.0,1506,20569.0,0.794,2337.0,40,0.818,0.068,0.00033251,0.99967,False,False,False,True,True,False,False,False
719483358,0,33.0,0,1,0,1,17.5,3,2.0,2.0,6746.0,1750,4996.0,0.962,2962.0,54,0.862,0.259,0.00010387,0.9999,False,True,False,False,True,False,False,False
719647383,0,35.0,0,2,2,3,36.0,5,2.0,2.0,4408.0,1463,2945.0,0.728,2001.0,49,0.485,0.332,0.00011382,0.99989,False,True,False,False,True,False,False,False
714909108,0,33.0,1,3,2,4,36.0,5,3.0,3.0,4838.0,1338,3500.0,0.707,2641.0,67,0.595,0.277,0.0003139,0.99969,False,False,True,False,True,False,False,False
793678608,0,46.0,0,4,2,3,40.0,5,1.0,4.0,23836.25,0,22660.75,0.938,3568.0,57,0.676,0.0,0.00014976,0.99985,False,False,True,False,False,False,False,True
720854358,0,27.0,0,0,6,1,17.5,4,1.0,4.0,3823.0,2130,1693.0,0.371,2026.0,49,0.441,0.557,0.00014907,0.99985,False,True,False,False,True,False,False,False
709126833,0,42.0,0,3,0,0,36.0,3,2.0,1.0,21670.0,2183,19487.0,0.995,4121.0,81,0.761,0.101,6.9248e-05,0.99993,False,False,False,True,True,False,False,False
788896983,0,53.0,0,2,2,2,38.0,6,3.0,2.0,7928.0,1228,6700.0,0.632,1537.0,37,0.682,0.155,0.00017987,0.99982,False,True,False,False,True,False,False,False
715731033,0,50.0,0,3,2,0,42.0,3,1.0,3.0,23836.25,949,22660.75,0.846,3569.0,77,0.571,0.028,9.6126e-05,0.9999,False,False,True,False,True,False,False,False
717636933,0,48.0,1,5,0,1,40.0,3,1.0,1.0,4365.0,0,4365.0,0.598,3542.0,57,1.111,0.0,3.3338e-05,0.99997,True,False,False,False,True,False,False,False
772658658,0,57.0,0,2,3,2,47.0,6,3.0,4.0,2248.0,0,2248.0,0.735,4439.0,77,0.54,0.0,0.00050163,0.9995,False,False,True,False,True,False,False,False
755943033,0,34.0,1,2,2,4,27.0,4,1.0,1.0,1901.0,1176,725.0,0.612,2450.0,52,0.857,0.619,3.3214e-05,0.99997,False,False,True,False,True,False,False,False
772399983,0,55.0,0,2,0,3,45.0,3,1.0,4.0,23836.25,1433,22660.75,0.728,1966.0,31,0.55,0.042,0.00013883,0.99986,False,False,True,False,False,False,False,True
826130133,0,58.0,0,2,2,0,53.5,6,2.0,4.0,23836.25,1812,22660.75,0.483,1121.0,25,0.562,0.057,0.00032656,0.99967,False,True,False,False,True,False,False,False
719238183,0,55.0,1,3,2,4,35.0,3,2.0,3.0,1872.0,1167,705.0,0.517,2238.0,45,0.607,0.623,0.00019864,0.9998,False,True,False,False,True,False,False,False
802666083,0,48.0,1,2,5,4,42.0,3,2.0,2.0,2055.0,0,2055.0,1.064,3656.0,63,0.75,0.0,0.00011703,0.99988,False,False,False,True,True,False,False,False
713682708,0,45.0,0,2,0,1,37.0,5,1.0,2.0,10991.0,1328,9663.0,1.027,3692.0,60,0.714,0.121,5.3547e-05,0.99995,True,False,False,False,True,False,False,False
712774008,0,59.0,0,0,5,4,46.0,6,1.0,2.0,3939.0,2517,1422.0,0.376,1489.0,34,0.545,0.639,4.8595e-05,0.99995,False,True,False,False,True,False,False,False
717627333,0,53.0,1,2,4,1,40.0,5,1.0,4.0,2127.0,1995,132.0,0.374,1363.0,37,0.37,0.938,0.00018595,0.99981,False,True,False,False,True,False,False,False
779542608,0,47.0,0,4,5,3,32.0,3,3.0,2.0,23836.25,1340,22660.75,0.744,1739.0,39,0.5,0.039,0.00019396,0.99981,False,False,True,False,True,False,False,False
715322958,0,43.0,1,3,6,5,36.0,4,2.0,1.0,6971.0,1506,5465.0,0.57,3575.0,67,0.675,0.216,7.8291e-05,0.99992,False,True,False,False,True,False,False,False
779100408,0,33.0,1,1,4,4,17.5,6,2.0,0.5,1741.0,1328,413.0,0.69,2629.0,61,0.649,0.763,4.6372e-05,0.99995,False,True,False,False,True,False,False,False
715352883,0,49.0,1,2,4,5,36.0,3,3.0,2.0,23836.25,0,22660.75,0.636,5176.0,71,0.479,0.0,0.00021165,0.99979,False,False,True,False,True,False,False,False
789963033,1,54.0,1,1,2,4,45.0,3,4.5,4.5,1438.3,0,1438.3,0.647,1603.0,39,0.444,0.0,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
710687508,0,65.0,0,0,3,4,53.5,6,3.0,1.0,2621.0,1858,763.0,0.987,2148.0,47,1.043,0.709,9.0493e-05,0.99991,False,True,False,False,True,False,False,False
789656358,0,49.0,1,5,2,1,35.0,5,2.0,1.0,11115.0,1292,9823.0,0.797,3956.0,74,0.609,0.116,7.0865e-05,0.99993,False,True,False,False,True,False,False,False
715720083,0,47.0,0,5,6,3,39.0,6,2.0,3.0,13241.0,0,13241.0,1.002,3157.0,76,0.551,0.0,0.00021724,0.99978,False,False,True,False,True,False,False,False
716584158,0,51.0,0,4,3,3,42.0,6,1.0,2.0,14438.0,2517,11921.0,0.853,2090.0,47,0.88,0.174,5.6153e-05,0.99994,False,True,False,False,True,False,False,False
815727183,0,36.0,0,3,3,3,31.0,6,1.0,1.0,5228.0,1443,3785.0,0.934,2683.0,62,0.938,0.276,3.3505e-05,0.99997,False,False,True,False,True,False,False,False
717066408,0,36.0,0,2,2,2,36.0,3,1.0,4.0,5550.0,1518,4032.0,1.182,2540.0,62,0.771,0.274,0.00015804,0.99984,False,True,False,False,True,False,False,False
708104658,0,46.0,0,1,2,1,36.0,4,3.0,2.0,1438.3,890,548.3,1.143,2928.0,48,1.172,0.619,0.00016883,0.99983,False,False,False,True,True,False,False,False
718016808,0,62.0,1,0,6,4,53.5,3,1.0,0.5,2064.0,1282,782.0,0.455,1475.0,27,0.929,0.621,1.9163e-05,0.99998,False,True,False,False,True,False,False,False
814571058,0,30.0,1,1,0,4,24.0,4,3.0,0.5,3450.0,2517,933.0,0.652,2545.0,64,0.778,0.73,6.0552e-05,0.99994,False,False,True,False,True,False,False,False
714757908,0,46.0,0,4,2,0,36.0,4,1.0,3.0,23836.25,1380,22660.75,0.66,2163.0,56,0.4,0.04,8.7785e-05,0.99991,False,True,False,False,False,False,False,True
710345808,0,41.0,0,4,5,3,36.0,6,2.0,2.0,23836.25,2028,22660.75,0.601,1828.0,38,1.111,0.068,0.00012274,0.99988,True,False,False,False,True,False,False,False
814752558,0,50.0,0,1,5,1,45.0,5,3.0,3.0,2151.0,1163,988.0,0.849,2513.0,62,0.59,0.541,0.00029196,0.99971,False,True,False,False,True,False,False,False
721284258,0,53.0,0,2,6,3,44.0,4,1.0,3.0,7181.0,2517,4664.0,0.545,1636.0,39,0.56,0.351,0.00010183,0.9999,False,True,False,False,True,False,False,False
719336583,0,55.0,0,2,5,0,44.0,3,3.0,3.0,23836.25,1300,22660.75,0.482,1525.0,21,0.5,0.047,0.00031104,0.99969,False,True,False,False,True,False,False,False
797638383,0,49.0,1,4,3,4,43.0,4,3.0,2.0,4852.0,2016,2836.0,0.576,3561.0,73,0.622,0.415,0.00018339,0.99982,False,True,False,False,True,False,False,False
708434733,0,56.0,0,1,2,2,50.0,6,3.0,3.0,6735.0,2289,4446.0,0.661,1249.0,28,0.75,0.34,0.00028395,0.99972,False,True,False,False,True,False,False,False
711802758,0,63.0,0,1,2,1,53.0,4,1.0,2.0,6128.0,1895,4233.0,0.583,1700.0,42,0.355,0.309,5.1697e-05,0.99995,False,True,False,False,True,False,False,False
720620058,0,41.0,0,4,3,3,36.0,4,3.0,2.0,23124.0,1746,21378.0,0.807,1959.0,50,0.724,0.076,0.00018339,0.99982,False,False,False,True,True,False,False,False
819169683,0,34.0,0,2,6,1,29.0,3,2.0,2.0,3436.0,1650,1786.0,0.788,1972.0,37,0.947,0.48,0.00012511,0.99987,False,True,False,False,True,False,False,False
709757583,0,35.0,0,0,6,0,36.0,5,2.0,1.0,3176.0,1510,1666.0,0.885,2074.0,48,0.92,0.475,6.4745e-05,0.99994,False,True,False,False,True,False,False,False
789307833,0,44.0,0,4,0,0,34.0,5,3.0,3.0,8874.0,1590,7284.0,0.698,1849.0,56,0.647,0.179,0.00030845,0.99969,False,False,False,True,True,False,False,False
823912308,0,38.0,1,3,2,4,34.0,5,1.0,0.5,3402.0,1813,1589.0,0.653,1767.0,28,0.647,0.533,2.1081e-05,0.99998,False,True,False,False,True,False,False,False
720746208,0,52.0,0,1,2,3,43.0,6,1.0,1.0,2689.0,2077,612.0,0.378,1356.0,33,0.435,0.772,3.1176e-05,0.99997,False,True,False,False,True,False,False,False
709121283,0,54.0,0,3,5,4,36.0,3,3.0,2.0,1556.0,1278,278.0,0.46,1615.0,35,0.591,0.821,0.00019191,0.99981,False,True,False,False,True,False,False,False
714093108,0,58.0,1,2,3,1,36.0,3,3.0,3.0,7372.0,1210,6162.0,0.946,1707.0,56,0.514,0.164,0.00029408,0.99971,False,False,True,False,True,False,False,False
718368333,0,26.0,0,0,0,4,17.5,6,1.0,2.0,5713.0,789,4924.0,0.678,3323.0,61,0.525,0.138,4.595e-05,0.99995,False,False,False,True,True,False,False,False
806752533,0,27.0,1,1,4,4,22.0,4,1.0,3.0,2965.0,1635,1330.0,0.7,2553.0,59,0.553,0.551,0.00010231,0.9999,False,False,True,False,True,False,False,False
758521983,0,33.0,0,1,6,3,26.0,3,2.0,2.0,9819.0,1200,8619.0,0.602,2198.0,40,0.538,0.122,0.00011743,0.99988,False,True,False,False,True,False,False,False
779473308,0,32.0,0,0,5,2,17.5,4,3.0,3.0,8186.0,0,8186.0,0.737,2411.0,67,0.426,0.0,0.00026692,0.99973,False,False,True,False,True,False,False,False
709376508,0,58.0,1,1,0,4,49.0,3,3.0,2.0,3846.0,1285,2561.0,0.608,1815.0,47,0.621,0.334,0.00016415,0.99984,False,True,False,False,True,False,False,False
712589658,0,45.0,1,4,5,4,30.0,5,2.0,2.0,13131.0,1965,11166.0,0.695,1795.0,37,0.48,0.15,0.0001109,0.99989,False,False,False,True,False,False,False,True
712141683,0,48.0,1,3,3,4,28.0,4,2.0,1.0,2944.0,753,2191.0,0.707,3457.0,61,0.848,0.256,6.9242e-05,0.99993,False,False,True,False,True,False,False,False
712494108,0,38.0,0,2,4,2,36.0,3,3.0,4.0,23836.25,1954,22660.75,0.436,1872.0,52,0.486,0.057,0.0005486,0.99945,False,False,True,False,False,False,False,True
721350783,0,54.0,0,2,3,3,38.0,6,3.0,4.0,5660.0,2006,3654.0,0.779,1569.0,39,0.773,0.354,0.00050163,0.9995,False,True,False,False,True,False,False,False
710133858,0,40.0,1,1,2,4,30.0,5,1.0,1.0,7554.0,1848,5706.0,0.767,4150.0,64,0.524,0.245,3.1176e-05,0.99997,False,False,False,True,True,False,False,False
719152383,0,35.0,1,4,5,4,26.0,5,1.0,4.0,2494.0,1316,1178.0,1.201,2946.0,57,1.036,0.528,0.00017042,0.99983,False,True,False,False,True,False,False,False
715174158,0,31.0,0,1,0,3,36.0,4,1.0,0.5,23836.25,1445,22660.75,1.033,2588.0,48,1.0,0.057,1.854e-05,0.99998,False,True,False,False,True,False,False,False
780040758,0,40.0,1,4,0,1,24.0,5,3.0,2.0,2606.0,1818,788.0,0.703,1999.0,50,1.172,0.698,0.0001834,0.99982,False,True,False,False,True,False,False,False
719525358,0,52.0,0,0,2,3,43.0,4,3.0,3.0,8133.0,1942,6191.0,0.572,3310.0,76,0.583,0.239,0.0002596,0.99974,False,False,True,False,True,False,False,False
710892408,0,57.0,1,1,3,4,36.0,6,2.0,2.0,3101.0,1257,1844.0,0.416,1681.0,32,0.524,0.405,0.00010386,0.9999,False,True,False,False,True,False,False,False
713295183,0,48.0,0,2,2,3,29.0,6,2.0,3.0,23836.25,1854,22592.0,0.782,3897.0,75,0.786,0.076,0.00019143,0.99981,True,False,False,False,True,False,False,False
789871233,0,49.0,0,3,3,3,39.0,5,3.0,2.0,2361.0,1342,1019.0,0.6,4316.0,78,0.529,0.568,0.00018145,0.99982,False,True,False,False,True,False,False,False
712663533,0,40.0,0,4,3,1,32.0,6,4.0,2.0,2441.0,1656,785.0,0.762,3903.0,62,0.824,0.678,0.00022162,0.99978,False,False,True,False,True,False,False,False
820906233,0,45.0,0,2,2,1,41.0,5,2.0,2.0,8532.0,2165,6367.0,0.707,3242.0,63,0.75,0.254,0.00011382,0.99989,False,True,False,False,True,False,False,False
821163408,0,41.0,0,3,6,3,37.0,5,3.0,3.0,16954.0,1588,15366.0,0.878,3411.0,60,0.875,0.094,0.00034503,0.99965,False,True,False,False,True,False,False,False
708947208,0,36.0,0,2,2,3,17.5,4,3.0,1.0,2900.0,2029,871.0,0.846,2631.0,72,0.6,0.7,0.00010848,0.99989,False,False,True,False,True,False,False,False
715261458,0,37.0,1,1,2,4,36.0,6,2.0,4.0,6827.0,0,6827.0,0.754,2621.0,49,0.815,0.0,0.00030653,0.99969,False,False,True,False,True,False,False,False
789310833,0,44.0,1,3,0,1,34.0,5,2.0,4.5,4513.0,1950,2563.0,0.83,3164.0,62,0.59,0.432,0.00056998,0.99943,True,False,False,False,True,False,False,False
818294958,0,52.0,0,2,0,0,47.0,3,3.0,2.0,23836.25,719,22660.75,0.695,4040.0,77,0.674,0.026,0.00017488,0.99983,False,True,False,False,True,False,False,False
713902983,0,42.0,1,3,3,4,36.0,4,3.0,1.0,1676.0,1372,304.0,0.522,4381.0,77,0.571,0.819,0.00010943,0.99989,False,True,False,False,True,False,False,False
771693933,0,62.0,1,1,2,4,50.0,6,4.5,4.0,2802.0,1977,825.0,0.431,1757.0,33,0.833,0.706,0.00038238,0.99962,False,True,False,False,True,False,False,False
827984658,1,49.0,0,3,4,3,45.0,3,0.5,4.0,23836.25,0,22660.75,0.604,1885.0,39,0.345,0.0,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
789012633,0,30.0,1,0,2,4,17.5,3,2.0,1.0,4868.0,1090,3778.0,0.679,2907.0,69,0.816,0.224,5.8902e-05,0.99994,False,False,True,False,True,False,False,False
807237783,0,50.0,0,3,5,2,45.0,5,3.0,4.5,20437.0,1020,19417.0,0.563,4166.0,66,0.737,0.05,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
803408733,0,32.0,0,2,3,2,26.0,6,1.0,4.0,2239.0,1338,901.0,0.567,2466.0,60,0.579,0.598,0.00015363,0.99985,True,False,False,False,True,False,False,False
824667708,0,32.0,1,1,2,4,28.0,6,3.0,3.0,2428.0,1027,1401.0,0.824,3007.0,84,0.867,0.423,0.00028395,0.99972,False,False,True,False,True,False,False,False
807165033,0,49.0,0,3,4,2,44.0,3,1.0,4.5,15027.0,0,15027.0,0.811,3533.0,59,0.788,0.0,0.00033387,0.99967,False,False,True,False,True,False,False,False
809984133,0,37.0,0,2,1,0,32.0,3,3.0,4.5,23836.25,1887,22660.75,0.831,2730.0,68,0.7,0.059,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
718949433,0,42.0,1,3,0,5,31.0,3,2.0,2.0,23836.25,919,22660.75,0.919,3415.0,79,0.756,0.027,0.00010375,0.9999,False,False,True,False,False,False,False,True
751227183,0,36.0,0,2,6,3,29.0,3,3.0,4.5,5346.0,1539,3807.0,0.777,2283.0,51,0.889,0.288,0.0006947755000000001,0.9993,False,False,True,False,True,False,False,False
716331408,1,52.0,1,4,6,4,36.0,1,4.0,4.5,2143.0,0,2143.0,0.853,1353.0,36,0.333,0.0,0.0006947755000000001,0.9993,False,True,False,False,True,False,False,False
714199983,0,48.0,0,3,5,2,40.0,5,2.0,4.5,23836.25,2317,22660.75,0.699,3927.0,68,0.7,0.067,0.00069441,0.99931,False,False,True,False,False,True,False,False
774172158,0,29.0,0,1,6,2,19.0,3,1.0,2.0,23507.0,1990,21517.0,0.631,2650.0,65,0.912,0.085,5.6825e-05,0.99994,False,False,True,False,True,False,False,False
708171858,0,33.0,1,3,4,1,28.0,5,2.0,3.0,1864.0,1081,783.0,1.201,2607.0,44,1.172,0.58,0.00023373,0.99977,False,True,False,False,True,False,False,False
709074108,0,36.0,0,2,0,2,24.0,5,2.0,4.5,23032.0,840,22192.0,0.739,2787.0,73,0.698,0.036,0.0005493,0.99945,False,False,True,False,True,False,False,False
721304133,0,36.0,1,4,3,4,36.0,4,1.0,3.0,4277.0,1578,2699.0,0.84,1855.0,49,1.042,0.369,9.4447e-05,0.99991,False,True,False,False,True,False,False,False
787430733,0,56.0,1,2,3,1,41.0,5,3.0,2.0,2771.0,1446,1325.0,0.686,1706.0,27,0.22799999999999998,0.522,0.00017486,0.99983,False,True,False,False,True,False,False,False
