Customer_ID,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Tenure_Months,Products_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Available_Credit,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Stay_Probability,NB_Churn_Probability
788038383,Existing Customer,33.0,F,3,Graduate,Married,Less Than $40K,Blue,25.0,3,2.0,2.0,2307.0,1385,922.0,1.201,2440.0,48,0.846,0.6,0.00011811,0.99988
719905908,Existing Customer,59.0,M,1,Uneducated,Married,$60K - $80K,Blue,36.0,4,3.0,3.0,3742.0,1175,2567.0,0.514,1505.0,31,0.824,0.314,0.00029196,0.99971
807044958,Existing Customer,34.0,M,3,High School,Married,$40K - $60K,Blue,29.0,6,3.0,3.0,2937.0,869,2068.0,1.201,2171.0,45,0.875,0.296,0.00030516,0.99969
719514783,Existing Customer,39.0,F,3,Post-Graduate,Unknown,Unknown,Blue,26.0,6,1.0,4.0,3209.0,2517,692.0,0.431,1292.0,37,0.762,0.784,0.00019296,0.99981
787643658,Existing Customer,59.0,M,0,Graduate,Married,$60K - $80K,Blue,53.0,6,1.0,4.0,12554.0,2169,10385.0,0.529,1422.0,30,0.579,0.173,0.00013562,0.99986
779138883,Existing Customer,50.0,M,1,Graduate,Married,$60K - $80K,Blue,34.0,6,3.0,4.0,4702.0,0,4702.0,0.578,1673.0,44,0.257,0.0,0.00048435,0.99952
708173433,Existing Customer,26.0,F,1,Unknown,Single,$40K - $60K,Blue,17.5,4,2.0,4.0,5645.0,2324,3321.0,0.655,2482.0,57,0.727,0.412,0.00033692,0.99966
778401033,Existing Customer,32.0,M,0,High School,Married,$60K - $80K,Blue,17.5,3,3.0,4.0,14308.0,1889,12419.0,1.053,1659.0,39,1.167,0.132,0.00043049,0.99957
818375733,Attrited Customer,51.0,F,2,College,Married,$40K - $60K,Blue,46.0,3,1.0,3.0,4882.0,695,4187.0,0.508,1544.0,44,0.517,0.142,0.0006947755000000001,0.9993
711048783,Existing Customer,41.0,M,4,Doctorate,Married,$80K - $120K,Blue,29.0,3,3.0,3.0,23836.25,0,22660.75,0.535,1345.0,34,0.619,0.0,0.00045905,0.99954
721415658,Existing Customer,39.0,F,1,Graduate,Married,$40K - $60K,Blue,27.0,3,1.0,2.0,2700.0,2220,480.0,1.201,2901.0,59,1.172,0.822,5.1697e-05,0.99995
717961458,Existing Customer,49.0,F,2,Uneducated,Single,Less Than $40K,Blue,37.0,5,1.0,4.0,2934.0,2381,553.0,0.762,3396.0,64,0.778,0.812,0.00016249,0.99984
718563483,Existing Customer,30.0,M,2,Unknown,Divorced,$120K +,Blue,17.5,3,2.0,3.0,1548.0,0,1548.0,0.828,2611.0,64,0.455,0.0,0.00021042,0.99979
717128283,Existing Customer,40.0,F,3,High School,Unknown,Less Than $40K,Blue,36.0,5,2.0,2.0,5525.0,2409,3116.0,0.929,2305.0,33,0.941,0.436,0.00011482,0.99989
718068933,Existing Customer,36.0,F,3,Uneducated,Single,Less Than $40K,Blue,36.0,5,2.0,4.0,5750.0,1521,4229.0,0.837,2155.0,61,0.605,0.265,0.00034841,0.99965
718623783,Existing Customer,56.0,M,2,College,Married,$120K +,Blue,36.0,6,3.0,2.0,23836.25,1547,22660.75,0.487,1535.0,38,0.267,0.057,0.00017488,0.99983
716565258,Existing Customer,37.0,M,3,Doctorate,Single,$80K - $120K,Blue,36.0,5,2.0,4.0,12830.0,0,12830.0,0.774,2526.0,54,0.588,0.0,0.0004903,0.99951
712505658,Existing Customer,51.0,F,4,Unknown,Single,Less Than $40K,Blue,41.0,3,1.0,3.0,5530.0,1999,3531.0,1.018,1766.0,45,0.667,0.361,0.00010679,0.99989
792565908,Existing Customer,36.0,F,2,Uneducated,Single,Less Than $40K,Blue,30.0,6,2.0,3.0,2684.0,1474,1210.0,1.042,2346.0,51,1.04,0.549,0.00019683,0.9998
709267308,Existing Customer,62.0,M,1,Graduate,Married,$80K - $120K,Blue,49.0,3,1.0,2.0,2437.0,1400,1037.0,0.779,1651.0,32,1.0,0.574,5.1697e-05,0.99995
710035008,Existing Customer,31.0,F,0,Uneducated,Single,Less Than $40K,Blue,24.0,3,2.0,4.0,3827.0,1397,2430.0,0.88,2491.0,64,1.0,0.365,0.00028814,0.99971
790082508,Existing Customer,42.0,M,4,High School,Single,$120K +,Blue,35.0,5,2.0,2.0,23836.25,1658,22660.75,1.095,2935.0,65,0.711,0.048,0.00011604,0.99988
716866308,Existing Customer,38.0,M,2,High School,Married,$60K - $80K,Blue,33.0,6,3.0,4.0,5940.0,1101,4839.0,0.942,1872.0,34,1.125,0.185,0.00050163,0.9995
709707033,Attrited Customer,45.0,M,3,Graduate,Single,$60K - $80K,Blue,32.0,2,3.0,2.0,13162.0,0,13162.0,0.512,1424.0,38,0.583,0.0,0.0006947755000000001,0.9993
718346658,Existing Customer,50.0,F,2,Graduate,Married,Less Than $40K,Blue,37.0,3,2.0,4.0,1963.0,1357,606.0,0.689,1861.0,51,0.7,0.691,0.00032656,0.99967
824157858,Existing Customer,58.0,M,3,Graduate,Married,$80K - $120K,Blue,53.5,4,3.0,3.0,18713.0,1022,17691.0,0.682,1524.0,42,0.615,0.055,0.0003139,0.99969
709735008,Existing Customer,35.0,M,2,High School,Married,$80K - $120K,Blue,22.0,3,1.0,4.0,3023.0,1435,1588.0,0.62,1920.0,34,0.619,0.475,0.00015363,0.99985
814593858,Existing Customer,58.0,M,3,High School,Single,$120K +,Blue,53.0,4,1.0,2.0,6103.0,1798,4305.0,0.705,1468.0,34,0.619,0.295,5.5559e-05,0.99994
718416858,Existing Customer,42.0,M,5,Graduate,Married,$60K - $80K,Blue,34.0,3,3.0,3.0,10607.0,2517,8090.0,1.197,1903.0,40,0.538,0.237,0.00031231,0.99969
710307933,Existing Customer,32.0,F,0,College,Single,Less Than $40K,Blue,24.0,3,3.0,4.0,2917.0,2517,400.0,0.833,2471.0,60,0.875,0.863,0.00043053,0.99957
715870758,Existing Customer,35.0,M,4,Graduate,Married,$120K +,Blue,30.0,4,3.0,4.0,23836.25,1018,22660.75,1.129,2350.0,55,0.774,0.029,0.00054115,0.99946
713819283,Existing Customer,51.0,M,1,Uneducated,Married,$80K - $120K,Blue,42.0,6,2.0,2.0,23836.25,2517,22660.75,0.721,3002.0,58,0.812,0.1,0.00010985,0.99989
710424408,Existing Customer,63.0,M,2,Graduate,Married,Less Than $40K,Blue,36.0,5,2.0,4.0,2743.0,1815,928.0,0.567,1210.0,25,1.172,0.662,0.00032656,0.99967
709493283,Existing Customer,42.0,M,2,Unknown,Single,$120K +,Blue,32.0,5,2.0,4.0,4111.0,1233,2878.0,0.478,1289.0,36,0.5,0.3,0.00035894,0.99964
712489158,Existing Customer,36.0,F,0,Uneducated,Single,Unknown,Blue,18.0,5,3.0,2.0,3667.0,948,2719.0,0.641,2781.0,59,0.844,0.259,0.00015871,0.99984
719013108,Existing Customer,42.0,M,3,Graduate,Divorced,$40K - $60K,Blue,33.0,4,2.0,4.0,3178.0,1800,1378.0,0.89,4605.0,86,0.623,0.566,0.00033886,0.99966
721178583,Attrited Customer,37.0,F,3,Graduate,Unknown,Unknown,Blue,22.0,2,3.0,2.0,5674.0,0,5674.0,0.906,1096.0,29,0.526,0.0,0.0006947755000000001,0.9993
717769008,Existing Customer,38.0,M,2,Graduate,Married,$80K - $120K,Blue,36.0,5,3.0,4.0,11444.0,1278,10166.0,1.201,2493.0,44,0.913,0.112,0.000516,0.99948
709986633,Existing Customer,29.0,M,1,High School,Married,$40K - $60K,Blue,36.0,3,1.0,3.0,1438.3,0,1438.3,0.742,2144.0,41,0.577,0.0,8.453e-05,0.99992
721062408,Existing Customer,54.0,M,2,Uneducated,Divorced,$40K - $60K,Blue,34.0,4,3.0,4.0,6387.0,1597,4790.0,0.689,1294.0,26,0.529,0.25,0.00053055,0.99947
771349458,Existing Customer,33.0,M,2,Graduate,Married,$40K - $60K,Blue,20.0,4,3.0,3.0,5657.0,1792,3865.0,0.904,1914.0,46,0.769,0.317,0.00030251,0.9997
780557658,Existing Customer,63.0,F,0,Uneducated,Married,Unknown,Blue,53.5,5,3.0,2.0,11827.0,0,11827.0,0.921,1395.0,37,0.609,0.0,0.00015871,0.99984
771441558,Existing Customer,49.0,M,2,Post-Graduate,Married,$60K - $80K,Blue,37.0,5,3.0,3.0,2608.0,1589,1019.0,0.982,2073.0,47,0.516,0.609,0.00035594,0.99964
756409758,Existing Customer,44.0,F,2,Graduate,Married,Less Than $40K,Blue,37.0,4,4.5,4.0,3203.0,2076,1127.0,0.543,1433.0,38,1.0,0.648,0.00057631,0.99942
720009558,Existing Customer,33.0,F,2,College,Single,Unknown,Gold,36.0,3,1.0,3.0,23836.25,1540,22660.75,1.038,2574.0,72,0.756,0.045,0.00010376,0.9999
778885158,Existing Customer,57.0,M,3,Uneducated,Married,$80K - $120K,Blue,38.0,5,3.0,3.0,2472.0,2457,15.0,0.693,1392.0,33,0.737,0.994,0.00032275,0.99968
715543908,Existing Customer,52.0,F,3,Uneducated,Married,Less Than $40K,Blue,43.0,4,3.0,3.0,2147.0,1173,974.0,0.653,1352.0,37,0.37,0.546,0.00032275,0.99968
717591483,Existing Customer,52.0,F,3,Graduate,Single,Less Than $40K,Blue,44.0,4,1.0,3.0,3416.0,2044,1372.0,0.994,1924.0,48,0.92,0.598,9.6126e-05,0.9999
715042608,Existing Customer,39.0,F,2,Doctorate,Married,Unknown,Blue,36.0,5,2.0,4.0,8058.0,791,7267.0,1.201,2742.0,42,1.172,0.098,0.00047251,0.99953
755959683,Existing Customer,50.0,F,5,Unknown,Unknown,Unknown,Blue,43.0,5,1.0,2.0,3410.0,2281,1129.0,0.518,1296.0,31,0.348,0.669,6.2502e-05,0.99994
715367058,Existing Customer,43.0,M,3,College,Unknown,$60K - $80K,Blue,37.0,5,2.0,3.0,19044.0,0,19044.0,0.721,1780.0,44,0.76,0.0,0.00019313,0.99981
714573258,Existing Customer,36.0,M,2,Post-Graduate,Single,$60K - $80K,Blue,30.0,4,2.0,4.0,1606.0,798,808.0,0.59,2229.0,45,1.045,0.497,0.00038424,0.99962
712281183,Existing Customer,55.0,M,4,Graduate,Married,$120K +,Blue,36.0,4,2.0,2.0,23836.25,856,22660.75,0.459,1425.0,33,0.65,0.035,0.00011937,0.99988
717670758,Existing Customer,30.0,F,1,Graduate,Single,Less Than $40K,Blue,20.0,5,2.0,3.0,5030.0,1327,3703.0,0.803,2523.0,71,0.775,0.264,0.00017969,0.99982
720666333,Existing Customer,36.0,M,3,Unknown,Married,$120K +,Blue,24.0,6,3.0,2.0,23836.25,0,22660.75,0.75,1897.0,39,0.393,0.0,0.00020516,0.99979
771556308,Existing Customer,26.0,F,0,High School,Single,Less Than $40K,Blue,17.5,6,3.0,4.0,3517.0,1195,2322.0,0.556,2255.0,48,0.5,0.34,0.00043049,0.99957
708931908,Existing Customer,48.0,M,3,High School,Single,$40K - $60K,Blue,36.0,3,2.0,3.0,7400.0,636,6764.0,0.972,1568.0,51,0.5,0.086,0.00019311,0.99981
718894233,Existing Customer,53.0,F,2,Graduate,Married,$40K - $60K,Blue,36.0,6,2.0,4.0,2956.0,1391,1565.0,0.698,2116.0,63,0.575,0.471,0.00032656,0.99967
771544533,Attrited Customer,42.0,F,5,High School,Married,Unknown,Blue,30.0,3,1.0,4.0,3578.0,0,3578.0,0.759,1015.0,36,0.44,0.0,0.0006947755000000001,0.9993
708927108,Attrited Customer,53.0,M,2,Graduate,Married,$120K +,Blue,36.0,1,3.0,2.0,12778.0,507,12271.0,0.967,1133.0,28,0.4,0.04,0.0006947755000000001,0.9993
717831783,Existing Customer,58.0,F,2,Uneducated,Married,Less Than $40K,Blue,45.0,3,3.0,4.0,1942.0,1536,406.0,0.615,1371.0,38,0.407,0.791,0.00053055,0.99947
709288383,Existing Customer,32.0,M,2,Graduate,Divorced,$80K - $120K,Blue,26.0,5,1.0,3.0,23836.25,789,22660.75,0.833,2337.0,69,0.605,0.026,9.2637e-05,0.99991
710813733,Existing Customer,48.0,M,4,Uneducated,Married,$60K - $80K,Silver,35.0,5,3.0,4.0,23836.25,0,22660.75,0.712,1546.0,41,0.577,0.0,0.00050277,0.9995
721084833,Existing Customer,48.0,M,5,High School,Married,$40K - $60K,Silver,34.0,5,0.5,2.0,17657.0,2018,15639.0,0.55,1682.0,39,0.95,0.114,1.8481e-05,0.99998
711258108,Existing Customer,54.0,M,1,College,Married,$120K +,Blue,44.0,4,3.0,2.0,2821.0,2415,406.0,0.441,1419.0,36,0.8,0.856,0.00016415,0.99984
710149008,Existing Customer,59.0,M,0,High School,Married,Less Than $40K,Blue,47.0,6,3.0,4.0,1479.0,787,692.0,0.865,2139.0,70,0.556,0.532,0.00043049,0.99957
711902058,Existing Customer,35.0,M,2,Graduate,Married,$60K - $80K,Blue,36.0,3,3.0,2.0,1438.3,0,1438.3,1.201,2492.0,55,0.897,0.0,0.00017987,0.99982
716757033,Existing Customer,37.0,M,4,Post-Graduate,Married,$40K - $60K,Blue,27.0,5,1.0,4.0,6859.0,1766,5093.0,1.186,3045.0,56,0.697,0.257,0.00019502,0.9998
712688433,Existing Customer,36.0,M,3,High School,Divorced,$120K +,Blue,36.0,3,2.0,3.0,3404.0,1568,1836.0,1.055,2406.0,65,0.857,0.461,0.00019311,0.99981
713203908,Existing Customer,26.0,M,0,Uneducated,Single,$40K - $60K,Blue,17.5,4,1.0,3.0,2158.0,1695,463.0,0.766,1833.0,27,0.588,0.785,8.1736e-05,0.99992
711772008,Attrited Customer,35.0,F,3,Graduate,Single,Less Than $40K,Blue,22.0,1,2.0,1.0,1890.0,666,1224.0,0.691,1483.0,36,0.5,0.352,0.0006947755000000001,0.9993
708799983,Attrited Customer,40.0,M,1,Post-Graduate,Married,$60K - $80K,Blue,36.0,6,3.0,4.0,18386.0,890,17496.0,0.361,1698.0,43,0.483,0.048,0.0006947755000000001,0.9993
778882758,Existing Customer,55.0,F,2,Unknown,Married,Unknown,Blue,36.0,5,4.5,4.0,3602.0,2013,1589.0,0.839,1935.0,47,1.172,0.559,0.00063344,0.99937
709157133,Existing Customer,39.0,M,1,Unknown,Divorced,$80K - $120K,Blue,34.0,6,1.0,3.0,3766.0,1049,2717.0,0.666,1514.0,51,0.645,0.279,9.5577e-05,0.9999
741344808,Existing Customer,39.0,F,2,Graduate,Married,Less Than $40K,Blue,32.0,4,2.0,4.0,5634.0,2057,3577.0,1.201,2905.0,63,0.969,0.365,0.00032656,0.99967
739692933,Existing Customer,46.0,F,2,Unknown,Single,$40K - $60K,Blue,29.0,4,2.0,4.0,3126.0,2517,609.0,1.201,1638.0,41,0.519,0.805,0.00035894,0.99964
766429908,Existing Customer,49.0,M,2,High School,Unknown,$60K - $80K,Blue,42.0,6,1.0,2.0,3017.0,786,2231.0,1.081,1640.0,37,0.762,0.261,5.3542e-05,0.99995
802087683,Existing Customer,32.0,M,0,Post-Graduate,Married,$60K - $80K,Blue,26.0,6,2.0,3.0,5478.0,1491,3987.0,1.201,2456.0,55,0.571,0.272,0.0001933,0.99981
712491108,Existing Customer,35.0,M,1,Post-Graduate,Married,$80K - $120K,Blue,20.0,6,3.0,4.0,13046.0,1177,11869.0,1.201,2601.0,52,0.733,0.09,0.00056988,0.99943
714767508,Existing Customer,39.0,M,2,Graduate,Married,$40K - $60K,Blue,31.0,5,3.0,2.0,8687.0,1146,7541.0,1.201,2279.0,33,1.172,0.132,0.00017987,0.99982
720376008,Existing Customer,53.0,F,2,Graduate,Married,Less Than $40K,Blue,40.0,6,2.0,4.0,6174.0,1421,4753.0,0.669,2043.0,52,0.793,0.23,0.00032656,0.99967
779126658,Existing Customer,26.0,F,0,Graduate,Single,$40K - $60K,Blue,17.5,5,1.0,2.0,5655.0,0,5655.0,0.842,2312.0,61,0.649,0.0,4.7263e-05,0.99995
793222008,Existing Customer,32.0,M,0,High School,Married,$60K - $80K,Blue,26.0,5,2.0,3.0,5397.0,1784,3613.0,0.904,2056.0,49,0.633,0.331,0.0001597,0.99984
720812433,Existing Customer,54.0,M,2,College,Married,$120K +,Blue,46.0,6,1.0,2.0,23836.25,0,22660.75,0.696,1693.0,37,1.056,0.0,5.3547e-05,0.99995
717623583,Existing Customer,36.0,F,3,High School,Married,Less Than $40K,Blue,27.0,4,2.0,4.0,3444.0,2441,1003.0,1.201,2668.0,51,0.545,0.709,0.00032942,0.99967
708878508,Existing Customer,45.0,F,3,High School,Married,Less Than $40K,Blue,37.0,4,1.0,3.0,2104.0,1267,837.0,0.677,1732.0,35,1.059,0.602,9.3448e-05,0.99991
710043408,Existing Customer,49.0,M,3,Graduate,Married,$80K - $120K,Blue,37.0,4,1.0,4.0,15610.0,2048,13562.0,0.657,1916.0,58,0.526,0.131,0.00016399,0.99984
789079758,Existing Customer,44.0,M,4,Doctorate,Unknown,$120K +,Blue,32.0,3,2.0,3.0,23836.25,1356,22660.75,1.169,1531.0,48,0.655,0.039,0.00029051,0.99971
721311333,Existing Customer,32.0,M,1,High School,Married,Unknown,Blue,22.0,3,1.0,4.0,16912.0,1590,15322.0,1.201,2413.0,41,0.708,0.094,0.00014421,0.99986
710749458,Existing Customer,64.0,F,0,Doctorate,Married,Less Than $40K,Blue,53.0,4,1.0,3.0,5462.0,1864,3598.0,0.67,1523.0,35,0.667,0.341,0.00011504,0.99988
778275783,Existing Customer,37.0,F,2,Unknown,Unknown,Less Than $40K,Blue,27.0,5,1.0,2.0,2868.0,1434,1434.0,0.777,2909.0,64,0.488,0.5,6.054e-05,0.99994
799498158,Existing Customer,31.0,M,1,Post-Graduate,Married,$60K - $80K,Blue,22.0,5,1.0,3.0,2685.0,1580,1105.0,0.727,1642.0,36,0.636,0.588,0.00010231,0.9999
716334258,Existing Customer,49.0,F,3,Uneducated,Divorced,$40K - $60K,Blue,36.0,5,1.0,2.0,5238.0,1365,3873.0,1.027,1834.0,43,1.172,0.261,5.8763e-05,0.99994
716075208,Existing Customer,32.0,F,3,High School,Married,Less Than $40K,Blue,22.0,4,2.0,4.0,4561.0,2029,2532.0,0.768,1874.0,38,0.52,0.445,0.00032942,0.99967
780276258,Existing Customer,53.0,M,2,High School,Married,$120K +,Blue,39.0,3,2.0,3.0,13091.0,985,12106.0,0.322,1452.0,37,0.276,0.075,0.0001861,0.99981
789282333,Existing Customer,62.0,F,0,Graduate,Married,Unknown,Blue,51.0,3,3.0,3.0,10826.0,1274,9552.0,0.602,1355.0,34,0.619,0.118,0.0002596,0.99974
811571733,Existing Customer,26.0,F,0,Unknown,Single,Unknown,Blue,17.5,4,2.0,2.0,2600.0,1876,724.0,0.606,2625.0,45,0.364,0.722,0.00010736,0.99989
709429533,Existing Customer,49.0,F,5,Graduate,Divorced,Unknown,Blue,35.0,6,3.0,4.0,2561.0,0,2561.0,1.021,2047.0,41,0.864,0.0,0.00053272,0.99947
715247508,Existing Customer,30.0,F,1,Graduate,Married,Less Than $40K,Blue,36.0,3,2.0,2.0,7087.0,1060,6027.0,0.709,1712.0,37,0.609,0.15,0.00010684,0.99989
718784358,Existing Customer,34.0,M,4,Uneducated,Single,$120K +,Blue,36.0,6,3.0,2.0,23836.25,2517,22660.75,0.975,1969.0,46,1.172,0.073,0.00019396,0.99981
751450008,Existing Customer,41.0,M,1,Post-Graduate,Single,$40K - $60K,Blue,32.0,3,2.0,4.0,10266.0,1390,8876.0,0.593,1720.0,42,0.556,0.135,0.00036066,0.99964
719227233,Existing Customer,27.0,F,1,Unknown,Single,Less Than $40K,Blue,36.0,3,3.0,3.0,1553.0,723,830.0,0.666,1954.0,43,0.344,0.466,0.00031211,0.99969
711050058,Existing Customer,33.0,F,2,Uneducated,Married,$40K - $60K,Blue,23.0,4,2.0,4.0,6732.0,0,6732.0,0.856,1644.0,45,0.731,0.0,0.00033577,0.99966
779040408,Existing Customer,56.0,M,2,High School,Married,$120K +,Blue,37.0,3,1.0,2.0,12181.0,1702,10479.0,0.834,1478.0,33,0.5,0.14,5.3542e-05,0.99995
714024858,Existing Customer,36.0,M,3,High School,Married,$80K - $120K,Blue,27.0,3,1.0,2.0,7056.0,0,7056.0,0.815,1739.0,35,0.842,0.0,5.5559e-05,0.99994
789849108,Existing Customer,35.0,M,1,Graduate,Single,$60K - $80K,Blue,25.0,6,1.0,2.0,14365.0,0,14365.0,0.61,2290.0,62,0.632,0.0,5.1697e-05,0.99995
710391258,Existing Customer,27.0,M,0,Graduate,Married,$40K - $60K,Blue,36.0,3,2.0,4.0,11473.0,829,10644.0,0.707,2147.0,41,0.519,0.072,0.00028024,0.99972
718830183,Existing Customer,46.0,M,1,High School,Single,$60K - $80K,Blue,38.0,5,2.0,4.0,23836.25,2517,21479.0,0.488,1339.0,29,0.381,0.105,0.00029799,0.9997
779696883,Existing Customer,48.0,M,2,Graduate,Divorced,$60K - $80K,Blue,33.0,4,2.0,4.0,2998.0,1789,1209.0,0.807,1825.0,31,0.348,0.597,0.00032656,0.99967
719249733,Existing Customer,54.0,M,1,Unknown,Single,$80K - $120K,Blue,36.0,6,2.0,2.0,23836.25,1232,22660.75,0.944,1676.0,41,0.783,0.041,0.00011743,0.99988
737971833,Existing Customer,38.0,M,1,Graduate,Married,$60K - $80K,Blue,31.0,6,3.0,3.0,2405.0,1553,852.0,1.156,2503.0,40,0.667,0.646,0.00028395,0.99972
772468983,Existing Customer,36.0,M,1,Post-Graduate,Married,$80K - $120K,Blue,26.0,3,4.0,2.0,21927.0,1291,20636.0,0.864,1946.0,37,0.542,0.059,0.00024008,0.99976
710990283,Existing Customer,56.0,M,1,High School,Married,$80K - $120K,Blue,36.0,4,1.0,2.0,3906.0,1851,2055.0,0.73,1839.0,33,0.833,0.474,5.0256e-05,0.99995
808750458,Existing Customer,32.0,M,1,Doctorate,Single,$60K - $80K,Blue,27.0,5,3.0,3.0,10029.0,606,9423.0,0.727,2192.0,58,0.657,0.06,0.00041087,0.99959
719692983,Existing Customer,36.0,M,2,Doctorate,Married,$60K - $80K,Blue,30.0,3,3.0,4.0,4934.0,1504,3430.0,1.201,2747.0,42,0.448,0.305,0.0006947755000000001,0.9993
719125158,Existing Customer,35.0,F,2,High School,Single,Less Than $40K,Silver,17.5,5,2.0,2.0,13882.0,1452,12430.0,0.771,2685.0,71,0.511,0.105,9.9979e-05,0.9999
787509408,Existing Customer,26.0,M,0,College,Single,Unknown,Blue,17.5,6,3.0,2.0,2347.0,0,2347.0,0.863,2595.0,56,0.333,0.0,0.00015007,0.99985
719206308,Existing Customer,32.0,M,1,High School,Married,$60K - $80K,Blue,24.0,4,2.0,2.0,4116.0,1223,2893.0,0.73,1657.0,38,0.52,0.297,0.00010386,0.9999
717141858,Existing Customer,56.0,F,2,High School,Single,$40K - $60K,Blue,36.0,4,1.0,2.0,13904.0,625,13279.0,0.673,3151.0,67,0.595,0.045,5.3542e-05,0.99995
713172408,Existing Customer,54.0,M,1,Unknown,Married,$80K - $120K,Blue,43.0,4,2.0,4.0,23836.25,2016,22660.75,0.506,1440.0,37,0.423,0.062,0.00033692,0.99966
720314583,Existing Customer,54.0,M,2,Unknown,Married,$80K - $120K,Blue,44.0,4,1.0,2.0,12902.0,1860,11042.0,0.492,1273.0,33,0.375,0.144,6.054e-05,0.99994
708347583,Existing Customer,37.0,F,4,Uneducated,Married,Less Than $40K,Blue,36.0,4,1.0,4.0,2509.0,1144,1365.0,0.692,1804.0,38,0.583,0.456,0.00017042,0.99983
711006783,Existing Customer,38.0,F,1,Graduate,Single,Less Than $40K,Blue,22.0,3,3.0,3.0,2484.0,2149,335.0,0.669,1200.0,28,0.647,0.865,0.00028395,0.99972
718274283,Existing Customer,35.0,M,3,College,Single,$60K - $80K,Blue,36.0,5,1.0,3.0,2780.0,0,2780.0,0.565,2469.0,67,0.811,0.0,9.3457e-05,0.99991
803977008,Existing Customer,39.0,M,2,Unknown,Married,$60K - $80K,Blue,34.0,6,2.0,4.0,5219.0,1826,3393.0,1.011,1715.0,35,1.172,0.35,0.00035894,0.99964
715216908,Existing Customer,48.0,M,4,Doctorate,Single,$80K - $120K,Blue,36.0,6,3.0,4.0,18102.0,1381,16721.0,0.513,1486.0,32,0.22799999999999998,0.076,0.0006947755000000001,0.9993
779611008,Existing Customer,29.0,M,0,Graduate,Married,$40K - $60K,Blue,18.0,4,3.0,4.0,4532.0,0,4532.0,0.734,1885.0,55,0.528,0.0,0.00044282,0.99956
811467708,Existing Customer,33.0,M,2,Graduate,Married,$80K - $120K,Blue,28.0,4,2.0,2.0,22399.0,1431,20968.0,1.019,2390.0,62,0.722,0.064,0.00011382,0.99989
812597508,Existing Customer,39.0,F,1,High School,Married,$40K - $60K,Blue,34.0,6,4.5,3.0,4489.0,2498,1991.0,0.779,2153.0,58,0.568,0.556,0.00030831,0.99969
718651083,Existing Customer,35.0,F,2,Graduate,Single,Unknown,Blue,25.0,4,1.0,4.0,10329.0,514,9815.0,0.708,2461.0,68,0.838,0.05,0.00015804,0.99984
708577308,Existing Customer,43.0,F,1,Unknown,Divorced,Less Than $40K,Blue,36.0,4,2.0,3.0,2637.0,1272,1365.0,0.728,1569.0,39,1.053,0.482,0.00019751,0.9998
813990483,Existing Customer,27.0,F,0,High School,Married,Less Than $40K,Blue,22.0,4,1.0,2.0,1864.0,1384,480.0,0.904,1662.0,32,0.391,0.742,4.5946e-05,0.99995
816319008,Existing Customer,52.0,F,2,Graduate,Single,Unknown,Blue,47.0,6,3.0,3.0,13276.0,1917,11359.0,1.075,1901.0,33,0.833,0.144,0.00030251,0.9997
789627258,Existing Customer,31.0,M,1,Graduate,Single,$40K - $60K,Blue,25.0,5,3.0,3.0,1935.0,1033,902.0,0.623,2498.0,60,1.0,0.534,0.00028395,0.99972
713346558,Existing Customer,45.0,M,4,Graduate,Divorced,$60K - $80K,Blue,37.0,5,2.0,4.0,6784.0,891,5893.0,1.047,1900.0,28,0.556,0.131,0.00034248,0.99966
708744933,Existing Customer,35.0,M,2,High School,Married,$60K - $80K,Blue,36.0,4,2.0,4.0,19127.0,1880,17247.0,0.788,1859.0,33,0.571,0.098,0.00031746,0.99968
708828258,Existing Customer,55.0,M,2,College,Married,$120K +,Blue,37.0,5,2.0,3.0,23836.25,1551,22660.75,0.488,1327.0,30,0.304,0.048,0.00018612,0.99981
713511108,Existing Customer,61.0,M,1,Uneducated,Married,$40K - $60K,Blue,47.0,5,3.0,4.0,1438.3,847,591.3,0.436,1397.0,43,0.483,0.589,0.000498,0.9995
710208633,Existing Customer,37.0,F,1,Graduate,Married,Less Than $40K,Blue,31.0,5,2.0,2.0,2417.0,1929,488.0,0.886,1773.0,42,0.556,0.798,0.00010684,0.99989
824165658,Existing Customer,38.0,M,2,Unknown,Married,$80K - $120K,Blue,34.0,4,1.0,3.0,19259.0,2266,16993.0,0.92,1388.0,27,0.929,0.118,0.00010183,0.9999
826513233,Existing Customer,54.0,F,3,Unknown,Married,Less Than $40K,Blue,50.0,6,2.0,2.0,3796.0,2396,1400.0,0.569,2069.0,54,0.742,0.631,0.00012982,0.99987
788789658,Existing Customer,40.0,M,5,Unknown,Unknown,$80K - $120K,Blue,22.0,6,1.0,4.0,4042.0,1744,2298.0,0.582,1471.0,37,0.542,0.431,0.00017934,0.99982
717837858,Existing Customer,47.0,M,5,College,Married,$120K +,Blue,34.0,3,1.0,2.0,17603.0,1063,16540.0,1.065,2902.0,64,0.641,0.06,5.5282e-05,0.99994
709382958,Existing Customer,55.0,F,2,Graduate,Married,$40K - $60K,Blue,46.0,6,1.0,4.0,2894.0,2077,817.0,0.574,1017.0,25,0.562,0.718,0.00015804,0.99984
